"Namespace","ResourceType","Locations","Aliases","ApiVersions"
"Microsoft.ServiceFabric","clusters/applicationTypes/versions","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.SignalRService","SignalR","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.SignalRService","signalR/privateEndpointConnections","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Solutions","applications","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Solutions","applicationDefinitions","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Solutions","jitRequests","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/keys","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/encryptionProtector","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/communicationLinks","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/administrators","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/geoBackupPolicies","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/backupLongTermRetentionPolicies","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/backupShortTermRetentionPolicies","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/automaticTuning","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/automaticTuning","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/transparentDataEncryption","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/dataMaskingPolicies","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/securityAlertPolicies","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/securityAlertPolicies","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/auditingSettings","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/auditingSettings","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/extendedAuditingSettings","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/devOpsAuditingSettings","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/elasticpools","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/jobAgents","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/jobAgents/jobs/steps","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/disasterRecoveryConfiguration","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/failoverGroups","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/virtualNetworkRules","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/advisors","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/advisors","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/workloadGroups","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/vulnerabilityAssessments","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/vulnerabilityAssessments","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","managedInstances/databases/vulnerabilityAssessments","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","managedInstances/vulnerabilityAssessments","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/syncGroups","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/syncGroups/syncMembers","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/syncAgents","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","instancePools","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","managedInstances","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","managedInstances/administrators","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","managedInstances/databases","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","managedInstances/databases/backupLongTermRetentionPolicies","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","virtualClusters","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","locations/instanceFailoverGroups","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","locations/serverTrustGroups","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/firewallRules","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/connectionPolicies","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/connectionPolicies","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","managedInstances/securityAlertPolicies","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","managedInstances/databases/securityAlertPolicies","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/backupLongTermRetentionVaults","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/auditingPolicies","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","managedInstances/databases/backupShortTermRetentionPolicies","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","managedInstances/databases/schemas/tables/columns/sensitivityLabels","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","managedInstances/databases/vulnerabilityAssessments/rules/baselines","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","managedInstances/encryptionProtector","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","managedInstances/keys","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","managedInstances/restorableDroppedDatabases/backupShortTermRetentionPolicies","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/extendedAuditingSettings","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/schemas/tables/columns/sensitivityLabels","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/vulnerabilityAssessments/rules/baselines","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/auditingPolicies","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/workloadGroups/workloadClassifiers","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/privateEndpointConnections","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","managedInstances/azureADOnlyAuthentications","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","managedInstances/databases/transparentDataEncryption","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","managedInstances/privateEndpointConnections","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/azureADOnlyAuthentications","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/advisors/recommendedActions","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Sql","servers/databases/maintenanceWindows","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.SqlVirtualMachine","SqlVirtualMachineGroups","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.SqlVirtualMachine","SqlVirtualMachines","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.SqlVirtualMachine","SqlVirtualMachineGroups/AvailabilityGroupListeners","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Storage","storageAccounts","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Storage","storageAccounts/blobServices","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Storage","storageAccounts/tableServices","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Storage","storageAccounts/queueServices","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Storage","storageAccounts/fileServices","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Storage","storageAccounts/managementPolicies","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Storage","storageAccounts/fileServices/shares","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Storage","storageAccounts/blobServices/containers/immutabilityPolicies","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Storage","storageAccounts/privateEndpointConnections","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Storage","storageAccounts/encryptionScopes","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Storage","storageAccounts/objectReplicationPolicies","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Storage","storageAccounts/queueServices/queues","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Storage","storageAccounts/tableServices/tables","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Storage","storageAccounts/inventoryPolicies","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorageCache","caches","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorageCache","caches/storageTargets","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorageSync","storageSyncServices","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorageSync","storageSyncServices/syncGroups","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorageSync","storageSyncServices/syncGroups/cloudEndpoints","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorageSync","storageSyncServices/syncGroups/serverEndpoints","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorageSync","storageSyncServices/registeredServers","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorageSync","storageSyncServices/privateEndpointConnections","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorSimple","managers","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorSimple","managers/accessControlRecords","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorSimple","managers/bandwidthSettings","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorSimple","managers/devices/alertSettings","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorSimple","managers/devices/backupPolicies","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorSimple","managers/devices/backupPolicies/schedules","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorSimple","managers/devices/backupScheduleGroups","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorSimple","managers/devices/chapSettings","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorSimple","managers/devices/fileservers","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorSimple","managers/devices/fileservers/shares","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorSimple","managers/devices/iscsiservers","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorSimple","managers/devices/iscsiservers/disks","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorSimple","managers/devices/timeSettings","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorSimple","managers/devices/volumeContainers","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorSimple","managers/devices/volumeContainers/volumes","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorSimple","managers/extendedInformation","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorSimple","managers/storageAccountCredentials","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StorSimple","managers/storageDomains","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StreamAnalytics","streamingjobs","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StreamAnalytics","streamingjobs/functions","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StreamAnalytics","streamingjobs/inputs","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StreamAnalytics","streamingjobs/outputs","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.StreamAnalytics","streamingjobs/transformations","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Subscription","SubscriptionDefinitions","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Subscription","aliases","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Synapse","workspaces","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Synapse","workspaces/bigDataPools","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Synapse","workspaces/sqlPools","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Synapse","privateLinkHubs","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Synapse","workspaces/administrators","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Synapse","workspaces/firewallRules","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
"Microsoft.Synapse","workspaces/integrationruntimes","System.Collections.Generic.List`1[System.String]","System.Collections.Generic.List`1[Microsoft.Azure.Management.ResourceManager.Models.Alias]","System.Collections.Generic.List`1[System.String]"
